"ID";"Timestamp";"Q2_1";"Q2_2";"Q2_3";"Q3_1";"Q4_1";"Q4_2_1";"Q4_2_2";"Q4_2_3";"Q4_2_4";"Q5_1";"Q5_2";"Q5_4";"Q5_5";"Q5_6";"Q5_7_1";"Q5_7_2";"Q5_7_3";"Q5_7_4";"Q5_7_5";"Q5_7_6";"Q5_7_7";"Q5_7_8";"Q5_7_9";"Q5_7_10";"Q6_1_1";"Q6_1_2";"Q6_1_3";"Q6_1_4";"Q6_1_5";"Q6_3";"Q6_4";"Q6_5";"Q7_1";"Q7_2";"Q7_3";"Q7_4";"Q7_5";"Q7_6";"Q7_7";"Q7_9";"Q7_10";"Q8_1";"Q9_1_1";"Q9_1_2";"Q9_1_3";"Q9_1_4";"Q9_1_5";"Q9_1_6"
21;2017-07-17 16:31:13;"weiblich";26;6;"Ja, ausschließlich.";"Nein";NA;NA;NA;NA;"so ziemlich jede";"Nein";"Ich habe mir in der Regel die komplette Vorlesungsaufzei...";"Ja";"etwa die Hälfte";TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";4;2;5;5;NA;5;"Nein";NA;NA;"sehr zufrieden";NA;NA;NA;NA;NA;NA
22;2017-07-17 16:33:05;"weiblich";19;2;"Ja, parallel zu den Präsenzveranstaltungen.";"Nein";NA;NA;NA;NA;"nur wenige";"Nein";"Ich habe mir in der Regel nur Teile der Vorlesungsaufzei...";"Nein";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;FALSE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";4;5;5;4;1;3;"Nein";NA;NA;"neutral";NA;NA;NA;NA;NA;NA
23;2017-07-17 16:47:27;"weiblich";40;5;"Ja, ausschließlich.";"Nein";NA;NA;NA;NA;"so ziemlich jede";"Nein";"Ich habe mir in der Regel die komplette Vorlesungsaufzei...";"Ja";"so ziemlich jede";TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";5;5;5;5;5;4;"Ja";"Windows 10";"Firefox";"sehr zufrieden";NA;NA;NA;NA;NA;NA
24;2017-07-17 17:02:12;"männlich";19;2;"Nein.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
25;2017-07-17 17:04:13;"männlich";31;6;"Ja, ausschließlich.";"Nein";NA;NA;NA;NA;"so ziemlich jede";"Ja";"Ich habe mir in der Regel die komplette Vorlesungsaufzei...";"Ja";"so ziemlich jede";TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";5;4;5;1;1;3;"Nein";NA;NA;"eher zufrieden";NA;NA;NA;NA;NA;NA
26;2017-07-17 17:05:55;"weiblich";20;4;"Ja, parallel zu den Präsenzveranstaltungen.";"Nein";NA;NA;NA;NA;"etwa die Hälfte";"Nein";"Ich habe mir in der Regel die komplette Vorlesungsaufzei...";"Ja";"nur wenige";FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";3;2;4;4;4;4;"Nein";NA;NA;"sehr zufrieden";NA;NA;NA;NA;NA;NA
27;2017-07-17 17:06:03;"weiblich";18;2;"Ja, parallel zu den Präsenzveranstaltungen.";"Nein";NA;NA;NA;NA;"nur wenige";"Nein";"Ich habe mir in der Regel nur Teile der Vorlesungsaufzei...";"Nein";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;TRUE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";4;1;5;4;3;4;"Nein";NA;NA;"eher zufrieden";NA;NA;NA;NA;NA;NA
28;2017-07-17 17:19:45;"weiblich";19;2;"Ja, parallel zu den Präsenzveranstaltungen.";"Nein";NA;NA;NA;NA;"die meisten";"Ja";"Ich habe mir in der Regel die komplette Vorlesungsaufzei...";"Nein";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;TRUE;FALSE;FALSE;"immer alleine";"zu Hause";"fester Computer";4;1;5;5;NA;3;"Nein";NA;NA;"eher zufrieden";NA;NA;NA;NA;NA;NA
29;2017-07-17 17:20:34;"weiblich";19;2;"Ja, ausschließlich.";"Nein";NA;NA;NA;NA;"etwa die Hälfte";"Nein";"Ich habe mir in der Regel die komplette Vorlesungsaufzei...";"Ja";"so ziemlich jede";TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"immer alleine";"zu Hause";"Smartphone";1;3;5;4;1;3;"Ja";"Windows 10";"Weiß ich nicht.";"sehr zufrieden";NA;NA;NA;NA;NA;NA
30;2017-07-17 17:24:20;NA;20;4;"Ja, ausschließlich.";"Ja";FALSE;FALSE;TRUE;TRUE;"die meisten";"Nein";"Ich habe mir in der Regel die komplette Vorlesungsaufzei...";"keine Angabe";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;TRUE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";5;1;5;4;5;4;"Nein";NA;NA;"sehr zufrieden";NA;NA;NA;NA;NA;NA
31;2017-07-17 17:34:19;"männlich";19;2;"Ja, ausschließlich.";"Nein";NA;NA;NA;NA;"so ziemlich jede";"Nein";"Ich habe mir in der Regel die komplette Vorlesungsaufzei...";"Ja";"so ziemlich jede";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";2;NA;5;2;2;4;"Nein";NA;NA;"sehr zufrieden";NA;NA;NA;NA;NA;NA
32;2017-07-17 18:14:15;"männlich";19;2;"Ja, parallel zu den Präsenzveranstaltungen.";"Nein";NA;NA;NA;NA;"nur wenige";"Nein";"Ich habe mir in der Regel nur Teile der Vorlesungsaufzei...";"Nein";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;FALSE;FALSE;FALSE;"immer alleine";"zu Hause";"fester Computer";5;5;5;4;NA;3;"Nein";NA;NA;"eher zufrieden";NA;NA;NA;NA;NA;NA
33;2017-07-17 18:22:31;"weiblich";23;4;"Ja, ausschließlich.";"Nein";NA;NA;NA;NA;"so ziemlich jede";"Ja";"Ich habe mir in der Regel die komplette Vorlesungsaufzei...";"Ja";"so ziemlich jede";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";5;2;5;4;4;3;"Nein";NA;NA;"eher zufrieden";NA;NA;NA;NA;NA;NA
34;2017-07-17 18:28:22;"weiblich";21;4;"Ja, parallel zu den Präsenzveranstaltungen.";"Ja";FALSE;FALSE;TRUE;FALSE;"nur wenige";"Nein";"Ich habe mir in der Regel die komplette Vorlesungsaufzei...";"Nein";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;FALSE;FALSE;TRUE;"immer alleine";"zu Hause";"Laptop";5;2;5;5;3;5;"Ja";"Windows 10";"Microsoft Edge";"eher zufrieden";NA;NA;NA;NA;NA;NA
35;2017-07-17 18:47:51;"weiblich";21;4;"Ja, parallel zu den Präsenzveranstaltungen.";"Nein";NA;NA;NA;NA;"nur wenige";"Nein";"Ich habe mir in der Regel die komplette Vorlesungsaufzei...";"Ja";"nur wenige";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";4;4;5;5;3;3;"Ja";"Windows 7";"Firefox";"eher zufrieden";NA;NA;NA;NA;NA;NA
36;2017-07-17 19:03:46;"männlich";22;4;"Ja, parallel zu den Präsenzveranstaltungen.";"Nein";NA;NA;NA;NA;"so ziemlich jede";"Ja";"Ich habe mir in der Regel die komplette Vorlesungsaufzei...";"Nein";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;FALSE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";1;1;4;NA;NA;4;"Nein";NA;NA;"sehr zufrieden";NA;NA;NA;NA;NA;NA
37;2017-07-17 19:07:52;"weiblich";20;4;"Nein.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
38;2017-07-17 19:32:05;"weiblich";20;2;"Ja, parallel zu den Präsenzveranstaltungen.";"Nein";NA;NA;NA;NA;"so ziemlich jede";"Nein";"Ich habe mir in der Regel die komplette Vorlesungsaufzei...";"Ja";"so ziemlich jede";TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";5;4;5;5;NA;4;"Nein";NA;NA;"sehr zufrieden";NA;NA;NA;NA;NA;NA
39;2017-07-17 19:32:19;"weiblich";24;6;"Ja, parallel zu den Präsenzveranstaltungen.";"Nein";NA;NA;NA;NA;"so ziemlich jede";"Nein";"Ich habe mir in der Regel die komplette Vorlesungsaufzei...";"keine Angabe";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;FALSE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";3;1;5;4;3;3;"Ja";"Windows 10";"Google Chrome / Chromium";"eher zufrieden";NA;NA;NA;NA;NA;NA
40;2017-07-17 20:02:42;"männlich";20;2;"Ja, parallel zu den Präsenzveranstaltungen.";"Nein";NA;NA;NA;NA;"nur wenige";"Nein";"Ich habe mir in der Regel nur Teile der Vorlesungsaufzei...";"Ja";"nur wenige";TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";4;NA;5;5;NA;5;"Nein";NA;NA;"sehr zufrieden";NA;NA;NA;NA;NA;NA
41;2017-07-17 20:21:08;"männlich";29;4;"Ja, parallel zu den Präsenzveranstaltungen.";"Ja";FALSE;TRUE;FALSE;FALSE;"die meisten";"Ja";"Ich habe mir in der Regel nur Teile der Vorlesungsaufzei...";"Nein";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;TRUE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";4;2;5;4;4;3;"Nein";NA;NA;"sehr zufrieden";NA;NA;NA;NA;NA;NA
42;2017-07-17 20:39:57;"weiblich";19;2;"Ja, parallel zu den Präsenzveranstaltungen.";"Nein";NA;NA;NA;NA;"die meisten";"keine Angabe";"Ich habe mir in der Regel die komplette Vorlesungsaufzei...";"Nein";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;FALSE;TRUE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";4;2;4;5;5;5;"Nein";NA;NA;"sehr zufrieden";NA;NA;NA;NA;NA;NA
43;2017-07-17 21:06:11;"männlich";19;2;"Ja, ausschließlich.";"Nein";NA;NA;NA;NA;"so ziemlich jede";"Nein";"Ich habe mir in der Regel die komplette Vorlesungsaufzei...";"Ja";"die meisten";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;TRUE;FALSE;FALSE;"immer alleine";"zu Hause";"fester Computer";4;1;5;5;5;5;"Nein";NA;NA;"sehr zufrieden";NA;NA;NA;NA;NA;NA
44;2017-07-17 21:21:02;"weiblich";20;2;"Ja, parallel zu den Präsenzveranstaltungen.";NA;NA;NA;NA;NA;"nur wenige";"Nein";"Ich habe mir in der Regel die komplette Vorlesungsaufzei...";"Ja";"nur wenige";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";4;3;5;4;NA;4;"Ja";"Windows 10";"Microsoft Edge";"eher zufrieden";NA;NA;NA;NA;NA;NA
45;2017-07-17 21:27:40;"männlich";19;2;"Ja, parallel zu den Präsenzveranstaltungen.";"Ja";FALSE;TRUE;TRUE;FALSE;"nur wenige";"Nein";"Ich habe mir in der Regel die komplette Vorlesungsaufzei...";"Ja";"etwa die Hälfte";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";1;1;5;4;NA;4;"Nein";NA;NA;"sehr zufrieden";NA;NA;NA;NA;NA;NA
46;2017-07-17 23:17:05;"weiblich";19;2;"Nein.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE
47;2017-07-17 23:56:11;"weiblich";19;2;"Ja, parallel zu den Präsenzveranstaltungen.";"Nein";NA;NA;NA;NA;"nur wenige";"Nein";"Keine Angabe.";"keine Angabe";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;FALSE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";4;3;5;NA;NA;NA;"Nein";NA;NA;"eher zufrieden";NA;NA;NA;NA;NA;NA
48;2017-07-18 02:36:29;"weiblich";20;2;"Ja, parallel zu den Präsenzveranstaltungen.";"Nein";NA;NA;NA;NA;"nur wenige";"Nein";"Ich habe mir in der Regel nur Teile der Vorlesungsaufzei...";"Nein";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;TRUE;FALSE;FALSE;"immer alleine";"zu Hause";"Tablet";5;1;5;5;NA;4;"Nein";NA;NA;"eher zufrieden";NA;NA;NA;NA;NA;NA
49;2017-07-18 07:41:05;"männlich";19;4;"Ja, ausschließlich.";"Nein";NA;NA;NA;NA;"so ziemlich jede";"Nein";"Ich habe mir in der Regel die komplette Vorlesungsaufzei...";"Ja";"die meisten";TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";5;3;4;5;2;3;"Nein";NA;NA;"eher zufrieden";NA;NA;NA;NA;NA;NA
50;2017-07-18 08:07:04;"weiblich";23;3;"Ja, parallel zu den Präsenzveranstaltungen.";"Nein";NA;NA;NA;NA;"so ziemlich jede";"Nein";"Ich habe mir in der Regel die komplette Vorlesungsaufzei...";"Ja";"nur wenige";TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";4;4;5;5;5;5;"Ja";"Windows 7";"Firefox";"sehr zufrieden";NA;NA;NA;NA;NA;NA
51;2017-07-18 08:17:03;"weiblich";20;4;"Ja, parallel zu den Präsenzveranstaltungen.";"Nein";NA;NA;NA;NA;"etwa die Hälfte";"Nein";"Ich habe mir in der Regel nur Teile der Vorlesungsaufzei...";"Nein";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;FALSE;TRUE;FALSE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";3;2;5;4;5;4;"Nein";NA;NA;"sehr zufrieden";NA;NA;NA;NA;NA;NA
52;2017-07-18 09:11:11;"weiblich";19;2;"Ja, parallel zu den Präsenzveranstaltungen.";"Nein";NA;NA;NA;NA;"nur wenige";"Nein";"Ich habe mir in der Regel nur Teile der Vorlesungsaufzei...";"keine Angabe";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE;TRUE;FALSE;FALSE;FALSE;"immer alleine";"zu Hause";"Laptop";5;1;5;5;NA;5;"Nein";NA;NA;"sehr zufrieden";NA;NA;NA;NA;NA;NA
